STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,"An toàn, Vệ sinh lao động 7850202",15.0,,9800000.0,
2.0,Công nghệ số trong thăm dò và khai thác tài nguyên thiên nhiên 7520606,18.0,,11700000.0,
3.0,Công nghệ thông tin 7480201,23.0,,11700000.0,
4.0,Công nghệ kỹ thuật hoá học 7510401,14.0,,,
5.0,"Công nghệ kỹ thuật điện, điện tử 7510301",18.0,,11700000.0,
6.0,Công nghệ thông tin (Chất lượng cao): Chương trình đào tạo đạt chuẩn kiểm định quốc tế AUN-QA 7480201_CLC,23.5,,,
7.0,Công nghệ kỹ thuật hoá học 7510401,19.0,,11700000.0,
8.0,Đá quý Đá mỹ nghệ 7520505,15.0,,11700000.0,
9.0,Địa chất học 7480206 (trước 2023),16.0,,11700000.0,
10.0,Địa chất học 7440201,15.5,,11700000.0,
11.0,Du lịch địa chất 7810105,16.0,,9800000.0,
12.0,Hoá dược 7720203,17.0,,11700000.0,
13.0,Kế toán 7340301,22.0,,9800000.0,
14.0,Khoa học dữ liệu (Data Science) 7460108,20.5,,11700000.0,
15.0,Kỹ thuật Robot và trí tuệ nhân tạo 7520218,20.0,,11700000.0,
16.0,Kỹ thuật cơ khí 7520103,16.0,,11700000.0,
17.0,Kỹ thuật mỏ 7520601,16.0,,11700000.0,
18.0,Kỹ thuật hóa học 7520301,19.5,,11700000.0,
19.0,Kỹ thuật cơ khí động lực 7520116,15.0,,11700000.0,
20.0,Kỹ thuật dầu khí 7520604,18.0,,11700000.0,
21.0,Kỹ thuật xây dựng 7580201,15.5,,11700000.0,
22.0,Kỹ thuật cơ điện tử 7520114,19.0,,11700000.0,
23.0,Kỹ thuật tuyển khoáng 7520607,16.0,,11700000.0,
24.0,Kỹ thuật địa vật lý 7520502,18.0,,11700000.0,
25.0,Kỹ thuật điện 7520201,18.0,,11700000.0,
26.0,Kỹ thuật cơ sở hạ tầng 7580211,15.0,,11700000.0,
27.0,Kỹ thuật trắc địa – bản đồ 7520503,15.0,,11700000.0,
28.0,Kỹ thuật khí thiên nhiên 7520605,18.0,,11700000.0,
29.0,Kỹ thuật xây dựng công trình giao thông 7580205,15.0,,11700000.0,
30.0,Kỹ thuật ô tô 7520130,15.5,,11700000.0,
31.0,Kỹ thuật tài nguyên nước 7580212,15.0,,11700000.0,
32.0,Kỹ thuật địa chất 7520501,15.0,,11700000.0,
33.0,Ngành Kỹ thuật môi trường 7520320,15.0,,11700000.0,
34.0,Ngành Kỹ thuật điều khiển & Tự động hóa 7520216,22.0,,11700000.0,
35.0,Quản lý phát triển đô thị và bất động sản 7580109,16.5,,11700000.0,
36.0,Quản trị doanh nghiệp 7340101,22.0,,9800000.0,
37.0,Quản lý tài nguyên và môi trường 7850101,15.0,,11700000.0,
38.0,Quản lý đất đai 7850103,15.0,,9800000.0,
39.0,Quản lý xây dựng 7580302,16.0,,11700000.0,
40.0,Quản lý công nghiệp 7510601,17.0,,11700000.0,
41.0,Quản lý và phân tích dữ liệu khoa học trái đất 7440229,18.0,,11700000.0,
42.0,Tài chính – Ngân hàng 7340201,22.0,,9800000.0,
43.0,Xây dựng công trình ngầm thành phố và Hệ thống tàu điện ngầm 7580204,15.0,,11700000.0,
