STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo vệ thực vật 7620112,15.0,,,
2.0,Chăn nuôi 7620105,15.0,,,
3.0,Công nghệ chế biến lâm sản (chất lượng cao) 7540301A,15.0,,,
4.0,Công tác xã hội 7760101,15.0,,,
5.0,Công nghệ chế biến lâm sản 7540301,15.0,,,
6.0,Công nghệ sinh học 7420201,15.0,,,
7.0,Công thôn 7510210,15.0,,,
8.0,Công nghệ kỹ thuật ô tô 7510205,15.0,,,
9.0,Công nghệ sinh học (chất lượng cao) 7420201A,15.0,,,
10.0,Công nghệ vật liệu 7515402,15.0,,,
11.0,Công nghệ kỹ thuật cơ điện tử 7510203,15.0,,,
12.0,Giới và phát triển 7340103,15.0,,,
13.0,Hệ thống thông tin 7480104,15.0,,,
14.0,Kế toán 7340301,15.0,,,
15.0,Khoa học môi trường 7440301,15.0,,,
16.0,Khoa học cây trồng 7620110,15.0,,,
17.0,Khuyến nông 7620102,15.0,,,
18.0,Kiến trúc cảnh quan 7580110,15.0,,,
19.0,Kinh tế nông nghiệp 7620115,15.0,,,
20.0,Kinh tế 7310101,15.0,,,
21.0,Kỹ thuật xây dựng 7580201,15.0,,,
22.0,Kỹ thuật cơ khí 7520103,15.0,,,
23.0,Kỹ thuật cơ khí (chuyên ngành Kỹ thuật cơ khí) 7520103A,15.0,,,
24.0,Lâm sinh 7620205,15.0,,,
25.0,Lâm nghiệp (Tiếng Anh) 7620201A,15.0,,,
26.0,Lâm nghiệp đô thị 7620202,15.0,,,
27.0,Lâm học 7620201,15.0,,,
28.0,Quản lý tài nguyên thiên nhiên *(T.Việt) 7908532,15.0,,,
29.0,Quản lý tài nguyên và môi trường 7850101,15.0,,,
30.0,Quản lý tài nguyên thiên nhiên (CT tiên tiến)- Tiếng Anh 7908532A,15.0,,,
31.0,Quản trị doanh nghiệp 7340101,15.0,,,
32.0,Quản lý tài nguyên rừng 7620211,15.0,,,
33.0,Quản lý đất đai 7850103,15.0,,,
34.0,Thiết kế công nghiệp 7210402,15.0,,,
35.0,Thiết kế nội thất 7210405,15.0,,,
36.0,Thú y 7640101,15.0,,,
