STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Chương trình tiên tiến ngành Kiến trúc 7580101_1,27.8,"V00, V01, V02",40000000.0,
2.0,Công nghệ kỹ thuật vật liệu xây dựng 7510105,22.1,"A00, A01, D01, D07",16400000.0,
3.0,Công nghệ cơ điện công trình 7580210_2,21.15,"A00, A01, D01, D07",16400000.0,
4.0,Công nghệ thông tin 7480201,23.8,"A00, A01, D01, D07",16400000.0,
5.0,Công nghệ thông tin 7480201_1,24.73,"A00, A01, D01, D07",16400000.0,
6.0,Điêu khắc 7210105,23.23,"H00, H02",13500000.0,
7.0,Kiến trúc cảnh quan 7580102,28.78,"V00, V01, V02",16400000.0,
8.0,Kiến trúc 7580101,30.2,"V00, V01, V02",16400000.0,
9.0,Kinh tế xây dựng 7580301,23.6,"A00, A01, C01, D01",16400000.0,
10.0,Kinh tế xây dựng (chuyên ngành Kinh tế đầu tư) 7580301_1,23.56,"A00, A01, C01, D01",16400000.0,
11.0,Kỹ thuật xây dựng (Chuyên ngành Xây dựng công trình ngầm đô thị) 7580201_1,22.55,"A00, A01, D01, D07",16400000.0,
12.0,Kỹ thuật cơ sở hạ tầng 7580210,21.15,"A00, A01, D01, D07",16400000.0,
13.0,Kỹ thuật xây dựng 7580201,21.85,"A00, A01, D01, D07",16400000.0,
14.0,Kỹ thuật xây dựng (Chuyên ngành Quản lý dự án xây dựng) 7580201_2,22.1,"A00, A01, D01, D07",16400000.0,
15.0,Kỹ thuật cơ sở hạ tầng (Chuyên ngành Kỹ thuật môi trường đô thị) 7580210_1,21.15,"A00, A01, D01, D07",16400000.0,
16.0,Kỹ thuật cấp thoát nước 7580213,21.15,"A00, A01, D01, D07",16400000.0,
17.0,Kỹ thuật xây dựng công trình giao thông 7580205,21.15,"A00, A01, D01, D07",16400000.0,
18.0,Quản lý xây dựng (Chuyên ngành Quản lý vận tải và Logistic) 7580302_2,23.14,"A00, A01, C01, D01",16400000.0,
19.0,Quản lý xây dựng (Chuyên ngành Kinh tế phát triển) 7580302_3,23.4,"A00, A01, C01, D01",16400000.0,
20.0,Quản lý xây dựng (Chuyên ngành Quản lý bất động sản) 7580302_1,23.14,"A00, A01, C01, D01",16400000.0,
21.0,Quản lý xây dựng 7580302,22.15,"A00, A01, C01, D01",16400000.0,
22.0,Quy hoạch vùng và đô thị 7580105,29.5,"V00, V01, V02",16400000.0,
23.0,Quy hoạch vùng và đô thị (Chuyên ngành thiết kế đô thị) 7580105_1,29.23,"V00, V01, V02",16400000.0,
24.0,Thiết kế thời trang 7210404,23.25,"H00, H02",13500000.0,
25.0,Thiết kế nội thất 7580108,23.48,"H00, H02",16400000.0,
26.0,Thiết kế đồ họa 7210403,24.2,"H00, H02",13500000.0,
