STT,"Tên, mã ngành",Điểm chuẩn,Tổ hợp môn,Học phí (VNĐ),Ghi chú
1.0,Bảo hiểm 7340204,16.0,,,
2.0,Công nghệ thực phẩm 7540101,16.0,,,
3.0,Công nghệ thông tin 7480201,16.0,,,
4.0,Hệ thống thông tin 7340405,16.0,,,
5.0,Hoa Kỳ học 7310640,16.0,,,
6.0,Kế toán 7340301,16.0,,,
7.0,Kỹ thuật phần mềm 7480103,16.0,,,
8.0,Logistics và Quản lý chuỗi cung ứng 7510605,16.0,,,
9.0,Mạng máy tính và truyền thông dữ liệu 7480102,16.0,,,
10.0,Marketing (dạy bằng tiếng Anh) 7340115,17.0,,,
11.0,Ngành Kinh doanh quốc tế 7340120,17.0,,,
12.0,Nghệ thuật số 7210408,16.0,,,
13.0,Ngôn ngữ Anh 7220201,16.0,,,
14.0,Nhật Bản học 7310613,16.0,,,
15.0,Quản trị khách sạn 7810201,16.0,,,
16.0,Quản trị văn phòng 7340406,16.0,,,
17.0,Quản trị sự kiện 7340412,16.0,,,
18.0,Quản trị doanh nghiệp 7340101,17.0,,,
19.0,Quản trị công nghệ truyền thông* 7340410,18.0,,,
20.0,Quản lý tài nguyên và môi trường 7850101,16.0,,,
21.0,Quản trị nhân lực 7340404,16.0,,,
22.0,Quản trị nhà hàng và dịch vụ ăn uống 7810202,16.0,,,
23.0,Quản trị dịch vụ du lịch và lữ hành 7810103,16.0,,,
24.0,Tài chính – Ngân hàng 7340201,16.0,,,
25.0,Tâm lý học 7310401,16.0,,,
26.0,Thiết kế thời trang 7210404,16.0,,,
27.0,Thiết kế nội thất 7580108,16.0,,,
28.0,Thiết kế đồ họa 7210403,16.0,,,
